Index,ClassId,PredictClass,Correction,ClassName,Prob,2ndClass,2ndClassName,2ndProb,3rdClass,3rdClassName,3rdProb
00258.jpg,25,25,1,attention_construction,0.999999,22,attention_bumpers,3.47E-07,29,attention_bikes,2.34E-07
00259.jpg,15,15,1,no_way_general,0.999027,4,70_speed,0.000800254,8,120_speed,0.000103311
00260.jpg,35,35,1,turn_straight,1,33,turn_right,1.96E-07,34,turn_left,8.19E-09
00261.jpg,14,14,1,stop,0.999992,15,no_way_general,3.46E-06,1,30_speed,1.94E-06
00262.jpg,18,18,1,attention_general,0.999979,26,attention_traffic_light,1.93E-05,31,attention_deer,1.12E-06
00263.jpg,25,25,1,attention_construction,0.999883,29,attention_bikes,6.60E-05,18,attention_general,2.38E-05
00264.jpg,1,1,1,30_speed,0.999878,0,20_speed,7.15E-05,5,80_speed,2.54E-05
00265.jpg,12,12,1,right_of_way_general,0.998895,1,30_speed,0.000741464,4,70_speed,0.000179836
00266.jpg,5,5,1,80_speed,0.781577,15,no_way_general,0.117663,2,50_speed,0.0889909
00267.jpg,25,25,1,attention_construction,0.999999,22,attention_bumpers,2.88E-07,30,attention_snowflake,1.67E-07
00268.jpg,2,2,1,50_speed,0.985121,5,80_speed,0.0147276,1,30_speed,0.000150312
00269.jpg,18,18,1,attention_general,0.999984,26,attention_traffic_light,1.45E-05,27,attention_pedestrian,1.23E-06
00270.jpg,18,11,0,right_of_way_crossing,0.402824,18,attention_general,0.254228,27,attention_pedestrian,0.225399
00271.jpg,18,18,1,attention_general,0.99978,24,attention_bottleneck,0.000117845,20,attention_right_turn,6.02E-05
00272.jpg,34,34,1,turn_left,0.99996,38,turn_right_down,4.01E-05,35,turn_straight,1.26E-08
00273.jpg,9,9,1,no_overtaking_general,1,10,no_overtaking_trucks,4.11E-07,16,no_way_trucks,1.22E-10
00274.jpg,25,25,1,attention_construction,0.999781,36,turn_straight_right,0.000121327,29,attention_bikes,4.72E-05
00275.jpg,18,18,1,attention_general,0.995051,20,attention_right_turn,0.00393167,26,attention_traffic_light,0.000650634
00276.jpg,34,34,1,turn_left,0.999977,38,turn_right_down,2.25E-05,35,turn_straight,1.11E-07
00277.jpg,39,39,1,turn_left_down,0.999449,33,turn_right,0.000550498,40,turn_circle,9.56E-08
00278.jpg,31,31,1,attention_deer,0.970263,21,attention_curvy,0.026277,23,attention_slippery,0.00103544
00279.jpg,1,1,1,30_speed,0.999814,2,50_speed,8.89E-05,5,80_speed,7.36E-05
00280.jpg,9,9,1,no_overtaking_general,0.989922,10,no_overtaking_trucks,0.00667146,16,no_way_trucks,0.00321916
00281.jpg,35,35,1,turn_straight,0.999998,36,turn_straight_right,1.41E-06,3,60_speed,1.12E-07
00282.jpg,31,31,1,attention_deer,0.539172,26,attention_traffic_light,0.283871,18,attention_general,0.0685853
00283.jpg,26,26,1,attention_traffic_light,0.883652,28,attention_children,0.105965,18,attention_general,0.00908012
00284.jpg,1,1,1,30_speed,0.999696,0,20_speed,0.00023977,2,50_speed,3.05E-05
00285.jpg,1,0,0,20_speed,0.548003,1,30_speed,0.450765,2,50_speed,0.000731863
00286.jpg,33,33,1,turn_right,0.99998,39,turn_left_down,1.50E-05,35,turn_straight,2.14E-06
00287.jpg,30,2,0,50_speed,0.545048,30,attention_snowflake,0.262349,29,attention_bikes,0.0876986
00288.jpg,17,17,1,no_way_one_way,1,14,stop,2.08E-09,31,attention_deer,1.55E-10
00289.jpg,13,13,1,give_way,1,15,no_way_general,8.97E-08,3,60_speed,5.23E-08
00290.jpg,1,1,1,30_speed,0.995514,5,80_speed,0.00412778,2,50_speed,0.000285018
00291.jpg,31,31,1,attention_deer,0.999899,23,attention_slippery,8.53E-05,19,attention_left_turn,6.67E-06
00292.jpg,13,13,1,give_way,1,35,turn_straight,1.98E-09,9,no_overtaking_general,4.78E-10
00293.jpg,35,35,1,turn_straight,0.999999,36,turn_straight_right,7.98E-07,33,turn_right,2.03E-07
00294.jpg,5,5,1,80_speed,0.866122,2,50_speed,0.086673,10,no_overtaking_trucks,0.0375354
00295.jpg,1,1,1,30_speed,0.999965,5,80_speed,1.58E-05,2,50_speed,1.01E-05
00296.jpg,33,33,1,turn_right,1,40,turn_circle,1.06E-07,39,turn_left_down,1.35E-09
00297.jpg,28,28,1,attention_children,0.999988,30,attention_snowflake,4.47E-06,19,attention_left_turn,2.59E-06
00298.jpg,35,35,1,turn_straight,1,36,turn_straight_right,1.26E-10,33,turn_right,5.99E-11
00299.jpg,26,26,1,attention_traffic_light,0.891767,28,attention_children,0.069093,27,attention_pedestrian,0.0167748
00300.jpg,12,12,1,right_of_way_general,0.999994,40,turn_circle,4.01E-06,9,no_overtaking_general,3.83E-07
00301.jpg,5,5,1,80_speed,0.743981,3,60_speed,0.141108,2,50_speed,0.114826
00302.jpg,2,2,1,50_speed,0.99997,1,30_speed,3.02E-05,5,80_speed,7.53E-08
00303.jpg,14,14,1,stop,0.999951,15,no_way_general,2.60E-05,17,no_way_one_way,1.36E-05
00304.jpg,4,1,0,30_speed,0.934573,5,80_speed,0.0236257,3,60_speed,0.0178082
00305.jpg,3,2,0,50_speed,0.604993,38,turn_right_down,0.0938391,7,100_speed,0.0768406
00306.jpg,32,32,1,lifted_general,0.974073,12,right_of_way_general,0.0131886,41,lifted_no_overtaking_general,0.00678075
00307.jpg,1,1,1,30_speed,0.968319,2,50_speed,0.0239243,5,80_speed,0.00339367
00308.jpg,7,7,1,100_speed,0.854083,8,120_speed,0.13958,5,80_speed,0.00225487
00309.jpg,38,38,1,turn_right_down,0.959692,25,attention_construction,0.0144713,5,80_speed,0.00631135
00310.jpg,19,19,1,attention_left_turn,0.995904,31,attention_deer,0.00179089,23,attention_slippery,0.00147804
00311.jpg,11,11,1,right_of_way_crossing,0.93192,19,attention_left_turn,0.0389271,28,attention_children,0.0236265
00312.jpg,38,38,1,turn_right_down,0.999994,35,turn_straight,2.37E-06,36,turn_straight_right,2.04E-06
00313.jpg,38,38,1,turn_right_down,1,34,turn_left,1.01E-10,36,turn_straight_right,9.56E-11
00314.jpg,1,38,0,turn_right_down,0.383579,5,80_speed,0.345885,12,right_of_way_general,0.0928193
00315.jpg,42,42,1,lifted_no_overtaking_trucks,0.99973,41,lifted_no_overtaking_general,0.000198961,10,no_overtaking_trucks,4.59E-05
00316.jpg,2,2,1,50_speed,0.999979,1,30_speed,2.13E-05,5,80_speed,7.42E-08
00317.jpg,40,40,1,turn_circle,0.99976,0,20_speed,7.66E-05,11,right_of_way_crossing,3.03E-05
00318.jpg,17,17,1,no_way_one_way,0.999836,4,70_speed,7.22E-05,14,stop,4.95E-05
00319.jpg,4,4,1,70_speed,0.983999,1,30_speed,0.011995,7,100_speed,0.00112076
00320.jpg,8,8,1,120_speed,0.999904,7,100_speed,9.62E-05,4,70_speed,5.15E-08
00321.jpg,4,4,1,70_speed,1,1,30_speed,1.77E-07,5,80_speed,5.79E-09
00322.jpg,5,5,1,80_speed,0.984222,2,50_speed,0.0128643,3,60_speed,0.00151204
00323.jpg,6,6,1,80_lifted,0.999911,32,lifted_general,7.62E-05,42,lifted_no_overtaking_trucks,6.97E-06
00324.jpg,31,31,1,attention_deer,0.999998,21,attention_curvy,2.03E-06,19,attention_left_turn,1.44E-07
00325.jpg,35,35,1,turn_straight,0.999929,37,turn_straight_left,7.06E-05,33,turn_right,5.48E-07
00326.jpg,9,9,1,no_overtaking_general,0.997781,10,no_overtaking_trucks,0.00212777,16,no_way_trucks,7.81E-05
00327.jpg,38,38,1,turn_right_down,1,34,turn_left,1.32E-09,36,turn_straight_right,5.24E-11
00328.jpg,8,8,1,120_speed,0.999811,7,100_speed,0.000134217,4,70_speed,5.19E-05
00329.jpg,2,2,1,50_speed,0.999991,5,80_speed,8.37E-06,1,30_speed,5.73E-07
00330.jpg,4,4,1,70_speed,0.939281,8,120_speed,0.0270041,1,30_speed,0.0214188
00331.jpg,18,18,1,attention_general,0.991063,26,attention_traffic_light,0.00275202,27,attention_pedestrian,0.00229446
00332.jpg,3,3,1,60_speed,0.852555,2,50_speed,0.086147,5,80_speed,0.05688
00333.jpg,25,25,1,attention_construction,0.999997,29,attention_bikes,1.65E-06,22,attention_bumpers,4.75E-07
00334.jpg,10,10,1,no_overtaking_trucks,1,5,80_speed,2.60E-08,7,100_speed,1.78E-08
00335.jpg,6,5,0,80_speed,0.512537,3,60_speed,0.22906,12,right_of_way_general,0.104683
00336.jpg,7,8,0,120_speed,0.416841,7,100_speed,0.327821,2,50_speed,0.200916
00337.jpg,34,34,1,turn_left,1,38,turn_right_down,3.12E-07,35,turn_straight,4.16E-08
00338.jpg,4,4,1,70_speed,0.999767,1,30_speed,0.00022399,8,120_speed,3.43E-06
00339.jpg,22,26,0,attention_traffic_light,0.266111,20,attention_right_turn,0.22048,13,give_way,0.14385
00340.jpg,10,10,1,no_overtaking_trucks,0.99993,9,no_overtaking_general,4.32E-05,2,50_speed,1.85E-05
00341.jpg,29,29,1,attention_bikes,0.99537,31,attention_deer,0.00299957,28,attention_children,0.000491299
00342.jpg,9,9,1,no_overtaking_general,0.998889,10,no_overtaking_trucks,0.0011108,16,no_way_trucks,1.68E-08
00343.jpg,2,2,1,50_speed,0.99304,4,70_speed,0.0042521,7,100_speed,0.000969978
00344.jpg,38,38,1,turn_right_down,1,34,turn_left,5.77E-13,20,attention_right_turn,5.43E-14
00345.jpg,38,38,1,turn_right_down,0.999999,36,turn_straight_right,3.83E-07,5,80_speed,1.56E-07
00346.jpg,18,18,1,attention_general,0.999452,27,attention_pedestrian,0.000356234,26,attention_traffic_light,0.000159613
00347.jpg,7,5,0,80_speed,0.369864,7,100_speed,0.341084,4,70_speed,0.168896
00348.jpg,13,13,1,give_way,0.99999,10,no_overtaking_trucks,2.96E-06,35,turn_straight,2.89E-06
00349.jpg,28,11,0,right_of_way_crossing,0.179009,28,attention_children,0.166989,30,attention_snowflake,0.12447
00350.jpg,17,17,1,no_way_one_way,1,14,stop,4.87E-12,4,70_speed,3.98E-14
00351.jpg,2,2,1,50_speed,0.999995,5,80_speed,2.95E-06,1,30_speed,1.63E-06
00352.jpg,16,16,1,no_way_trucks,0.998499,7,100_speed,0.000797452,5,80_speed,0.000673056
00353.jpg,14,14,1,stop,0.999554,15,no_way_general,0.00043928,22,attention_bumpers,3.37E-06
00354.jpg,12,12,1,right_of_way_general,0.996023,40,turn_circle,0.000986833,7,100_speed,0.000801178
00355.jpg,40,7,0,100_speed,0.80407,40,turn_circle,0.0975756,1,30_speed,0.0298295
00356.jpg,35,35,1,turn_straight,0.996812,34,turn_left,0.00238901,38,turn_right_down,0.000299426
00357.jpg,3,3,1,60_speed,0.99886,2,50_speed,0.000744168,5,80_speed,0.000394191
00358.jpg,38,38,1,turn_right_down,0.999933,40,turn_circle,5.12E-05,34,turn_left,1.32E-05
00359.jpg,10,10,1,no_overtaking_trucks,1,9,no_overtaking_general,4.89E-07,16,no_way_trucks,2.51E-10
00360.jpg,9,9,1,no_overtaking_general,0.999998,10,no_overtaking_trucks,2.19E-06,16,no_way_trucks,3.06E-08
00361.jpg,38,38,1,turn_right_down,0.994988,23,attention_slippery,0.00326256,36,turn_straight_right,0.00112378
00362.jpg,13,13,1,give_way,1,35,turn_straight,4.60E-13,15,no_way_general,1.71E-15
00363.jpg,39,39,1,turn_left_down,0.99541,37,turn_straight_left,0.00450406,33,turn_right,8.47E-05
00364.jpg,3,3,1,60_speed,0.805266,5,80_speed,0.181589,2,50_speed,0.0131078
00365.jpg,11,11,1,right_of_way_crossing,0.984902,21,attention_curvy,0.0034463,40,turn_circle,0.00302484
00366.jpg,7,7,1,100_speed,0.999378,8,120_speed,0.000601434,5,80_speed,9.96E-06
00367.jpg,38,38,1,turn_right_down,0.999101,23,attention_slippery,0.000322565,17,no_way_one_way,0.00021931
00368.jpg,19,19,1,attention_left_turn,0.837781,31,attention_deer,0.134623,23,attention_slippery,0.0240084
00369.jpg,13,13,1,give_way,1,9,no_overtaking_general,5.15E-10,3,60_speed,4.92E-10
00370.jpg,10,10,1,no_overtaking_trucks,0.999423,5,80_speed,0.000229018,3,60_speed,0.000218991
00371.jpg,18,18,1,attention_general,0.999421,26,attention_traffic_light,0.000568512,27,attention_pedestrian,8.93E-06
00372.jpg,3,3,1,60_speed,0.787344,2,50_speed,0.13056,5,80_speed,0.0452593
00373.jpg,5,5,1,80_speed,0.705323,3,60_speed,0.280362,2,50_speed,0.0113763
00374.jpg,26,28,0,attention_children,0.95669,20,attention_right_turn,0.0148769,31,attention_deer,0.0111512
00375.jpg,1,1,1,30_speed,0.881033,4,70_speed,0.118914,0,20_speed,3.86E-05
00376.jpg,41,41,1,lifted_no_overtaking_general,0.834226,9,no_overtaking_general,0.162902,10,no_overtaking_trucks,0.00235126
00377.jpg,13,13,1,give_way,1,30,attention_snowflake,6.11E-11,21,attention_curvy,5.76E-11
00378.jpg,1,1,1,30_speed,0.998986,2,50_speed,0.000965674,4,70_speed,4.83E-05
00379.jpg,18,18,1,attention_general,0.987099,26,attention_traffic_light,0.00438205,27,attention_pedestrian,0.00368367
00380.jpg,19,19,1,attention_left_turn,0.975073,21,attention_curvy,0.0112459,31,attention_deer,0.00830723
00381.jpg,13,13,1,give_way,1,12,right_of_way_general,3.12E-11,1,30_speed,1.48E-11
00382.jpg,38,38,1,turn_right_down,0.999985,34,turn_left,7.66E-06,36,turn_straight_right,7.34E-06
00383.jpg,4,4,1,70_speed,0.999977,5,80_speed,1.97E-05,1,30_speed,3.65E-06
00384.jpg,35,35,1,turn_straight,1,36,turn_straight_right,7.16E-09,34,turn_left,3.55E-09
00385.jpg,25,25,1,attention_construction,1,22,attention_bumpers,3.01E-07,21,attention_curvy,7.51E-08
00386.jpg,34,34,1,turn_left,1,35,turn_straight,6.87E-10,38,turn_right_down,6.61E-11
00387.jpg,12,12,1,right_of_way_general,0.999406,6,80_lifted,0.00053391,1,30_speed,2.10E-05
00388.jpg,17,17,1,no_way_one_way,1,14,stop,3.68E-12,4,70_speed,4.65E-14
00389.jpg,9,9,1,no_overtaking_general,0.999873,10,no_overtaking_trucks,0.000127251,16,no_way_trucks,2.92E-08
00390.jpg,4,4,1,70_speed,0.999869,1,30_speed,0.000130186,5,80_speed,7.41E-07
00391.jpg,33,33,1,turn_right,1,39,turn_left_down,1.04E-09,40,turn_circle,1.55E-12
00392.jpg,28,28,1,attention_children,0.95243,11,right_of_way_crossing,0.0310518,20,attention_right_turn,0.00623928
00393.jpg,2,2,1,50_speed,0.994403,5,80_speed,0.00550457,10,no_overtaking_trucks,9.18E-05
00394.jpg,1,1,1,30_speed,0.999021,2,50_speed,0.000522904,6,80_lifted,0.000230699
00395.jpg,5,3,0,60_speed,0.492482,2,50_speed,0.334457,5,80_speed,0.17177
00396.jpg,4,2,0,50_speed,0.434007,7,100_speed,0.202883,8,120_speed,0.182444
00397.jpg,38,38,1,turn_right_down,1,34,turn_left,1.88E-09,23,attention_slippery,2.05E-12
00398.jpg,4,4,1,70_speed,0.999998,5,80_speed,1.97E-06,1,30_speed,3.42E-08
00399.jpg,12,12,1,right_of_way_general,0.99684,40,turn_circle,0.00264095,32,lifted_general,0.000298651
00400.jpg,38,38,1,turn_right_down,1,34,turn_left,3.07E-14,40,turn_circle,4.90E-17
00401.jpg,36,36,1,turn_straight_right,0.999996,38,turn_right_down,3.82E-06,40,turn_circle,1.71E-08
00402.jpg,10,10,1,no_overtaking_trucks,0.999897,7,100_speed,5.07E-05,5,80_speed,4.78E-05
00403.jpg,0,0,1,20_speed,0.992592,8,120_speed,0.00530801,1,30_speed,0.00190939
00404.jpg,38,38,1,turn_right_down,1,20,attention_right_turn,2.52E-12,34,turn_left,2.14E-12
00405.jpg,36,36,1,turn_straight_right,0.998928,38,turn_right_down,0.000930097,34,turn_left,7.60E-05
00406.jpg,8,8,1,120_speed,0.98686,4,70_speed,0.00688953,7,100_speed,0.00591793
00407.jpg,25,25,1,attention_construction,0.999965,22,attention_bumpers,1.59E-05,19,attention_left_turn,9.02E-06
00408.jpg,5,5,1,80_speed,0.642754,2,50_speed,0.164551,1,30_speed,0.0701492
00409.jpg,2,2,1,50_speed,0.999551,5,80_speed,0.000287135,1,30_speed,0.000161999
00410.jpg,25,25,1,attention_construction,0.999997,11,right_of_way_crossing,1.82E-06,30,attention_snowflake,1.04E-06
00411.jpg,14,14,1,stop,0.991687,25,attention_construction,0.00801697,22,attention_bumpers,0.000134272
00412.jpg,2,2,1,50_speed,0.992084,5,80_speed,0.00685939,1,30_speed,0.000941218
00413.jpg,26,26,1,attention_traffic_light,0.999964,18,attention_general,2.21E-05,24,attention_bottleneck,1.27E-05
00414.jpg,29,29,1,attention_bikes,0.835086,24,attention_bottleneck,0.0851475,28,attention_children,0.0652641
00415.jpg,10,10,1,no_overtaking_trucks,0.999996,9,no_overtaking_general,3.57E-06,16,no_way_trucks,2.56E-09
00416.jpg,10,10,1,no_overtaking_trucks,0.999978,5,80_speed,2.14E-05,3,60_speed,3.98E-07
00417.jpg,14,14,1,stop,1,1,30_speed,1.40E-09,4,70_speed,5.88E-10
00418.jpg,9,9,1,no_overtaking_general,0.997913,10,no_overtaking_trucks,0.00200193,5,80_speed,5.31E-05
00419.jpg,2,2,1,50_speed,0.999825,5,80_speed,9.20E-05,1,30_speed,4.53E-05
00420.jpg,3,3,1,60_speed,0.999895,5,80_speed,9.79E-05,2,50_speed,7.50E-06
00421.jpg,4,12,0,right_of_way_general,0.851391,4,70_speed,0.0514016,7,100_speed,0.0247085
00422.jpg,19,19,1,attention_left_turn,0.99554,23,attention_slippery,0.00378253,21,attention_curvy,0.00041586
00423.jpg,9,9,1,no_overtaking_general,0.999998,10,no_overtaking_trucks,1.96E-06,16,no_way_trucks,2.91E-08
00424.jpg,10,10,1,no_overtaking_trucks,0.999375,9,no_overtaking_general,0.000612421,16,no_way_trucks,8.74E-06
00425.jpg,13,13,1,give_way,1,9,no_overtaking_general,1.22E-09,1,30_speed,9.82E-10
00426.jpg,13,13,1,give_way,1,35,turn_straight,6.23E-09,29,attention_bikes,3.08E-09
00427.jpg,20,7,0,100_speed,0.642999,4,70_speed,0.146763,40,turn_circle,0.0819469
00428.jpg,38,38,1,turn_right_down,1,34,turn_left,3.51E-08,36,turn_straight_right,1.30E-08
00429.jpg,34,34,1,turn_left,0.999979,38,turn_right_down,2.11E-05,30,attention_snowflake,4.02E-09
00430.jpg,11,11,1,right_of_way_crossing,0.996751,30,attention_snowflake,0.00214327,21,attention_curvy,0.000798738
00431.jpg,13,13,1,give_way,1,35,turn_straight,2.22E-11,28,attention_children,3.86E-12
00432.jpg,34,34,1,turn_left,0.999915,38,turn_right_down,8.49E-05,35,turn_straight,6.07E-07
00433.jpg,34,34,1,turn_left,0.99982,38,turn_right_down,9.46E-05,35,turn_straight,4.27E-05
00434.jpg,12,12,1,right_of_way_general,0.999975,41,lifted_no_overtaking_general,1.29E-05,8,120_speed,4.80E-06
00435.jpg,6,6,1,80_lifted,0.999864,41,lifted_no_overtaking_general,0.000117215,42,lifted_no_overtaking_trucks,1.06E-05
00436.jpg,10,10,1,no_overtaking_trucks,0.999577,7,100_speed,0.000278168,16,no_way_trucks,0.000116375
00437.jpg,10,10,1,no_overtaking_trucks,0.999979,4,70_speed,1.90E-05,9,no_overtaking_general,1.68E-06
00438.jpg,8,8,1,120_speed,0.999997,7,100_speed,2.98E-06,4,70_speed,3.55E-07
00439.jpg,3,3,1,60_speed,0.897847,2,50_speed,0.0614094,5,80_speed,0.0402841
00440.jpg,22,22,1,attention_bumpers,0.999998,26,attention_traffic_light,1.10E-06,24,attention_bottleneck,1.99E-07
00441.jpg,17,17,1,no_way_one_way,1,14,stop,6.95E-12,1,30_speed,7.56E-15
00442.jpg,7,7,1,100_speed,0.988535,8,120_speed,0.0114444,1,30_speed,1.74E-05
00443.jpg,30,30,1,attention_snowflake,0.972925,20,attention_right_turn,0.0119331,11,right_of_way_crossing,0.00984938
00444.jpg,25,25,1,attention_construction,1,22,attention_bumpers,1.28E-09,20,attention_right_turn,2.28E-11
00445.jpg,1,1,1,30_speed,0.998458,4,70_speed,0.00143222,5,80_speed,9.96E-05
00446.jpg,31,31,1,attention_deer,0.971845,29,attention_bikes,0.0157671,21,attention_curvy,0.0102283
00447.jpg,38,38,1,turn_right_down,0.999989,34,turn_left,7.13E-06,5,80_speed,2.35E-06
00448.jpg,38,38,1,turn_right_down,0.999999,34,turn_left,6.80E-07,36,turn_straight_right,6.57E-09
00449.jpg,8,8,1,120_speed,0.982348,7,100_speed,0.0129716,4,70_speed,0.00424109
00450.jpg,9,9,1,no_overtaking_general,0.998307,10,no_overtaking_trucks,0.00169187,16,no_way_trucks,3.08E-07
00451.jpg,10,10,1,no_overtaking_trucks,0.87848,0,20_speed,0.0632234,2,50_speed,0.0383385
00452.jpg,2,2,1,50_speed,0.999853,5,80_speed,7.69E-05,1,30_speed,6.90E-05
00453.jpg,40,40,1,turn_circle,0.97095,39,turn_left_down,0.00904942,7,100_speed,0.0072647
00454.jpg,1,1,1,30_speed,0.995956,4,70_speed,0.00221437,0,20_speed,0.00151644
00455.jpg,38,34,0,turn_left,0.748471,11,right_of_way_crossing,0.116965,40,turn_circle,0.0519172
00456.jpg,14,14,1,stop,1,15,no_way_general,1.43E-09,17,no_way_one_way,5.05E-10
00457.jpg,8,8,1,120_speed,0.998184,7,100_speed,0.00180047,4,70_speed,1.38E-05
00458.jpg,39,39,1,turn_left_down,0.999963,33,turn_right,3.54E-05,35,turn_straight,1.03E-06
00459.jpg,6,15,0,no_way_general,0.563135,38,turn_right_down,0.103289,8,120_speed,0.100823
00460.jpg,35,35,1,turn_straight,1,36,turn_straight_right,3.97E-10,29,attention_bikes,5.74E-12
00461.jpg,25,25,1,attention_construction,0.700196,11,right_of_way_crossing,0.136237,30,attention_snowflake,0.0822346
00462.jpg,25,25,1,attention_construction,0.997094,29,attention_bikes,0.00218216,30,attention_snowflake,0.000297819
00463.jpg,17,17,1,no_way_one_way,0.999739,14,stop,0.000116936,4,70_speed,0.000115158
00464.jpg,2,2,1,50_speed,0.999408,5,80_speed,0.000591017,3,60_speed,6.74E-07
00465.jpg,38,38,1,turn_right_down,1,34,turn_left,1.88E-09,20,attention_right_turn,7.41E-14
00466.jpg,7,7,1,100_speed,0.999685,4,70_speed,0.000137425,8,120_speed,0.000126471
00467.jpg,13,13,1,give_way,1,1,30_speed,1.13E-09,35,turn_straight,8.43E-10
00468.jpg,14,14,1,stop,0.999988,29,attention_bikes,1.06E-05,17,no_way_one_way,6.45E-07
00469.jpg,7,7,1,100_speed,0.99688,8,120_speed,0.00311615,1,30_speed,1.92E-06
00470.jpg,8,8,1,120_speed,0.777757,5,80_speed,0.0988067,7,100_speed,0.0749669
00471.jpg,35,35,1,turn_straight,0.999981,36,turn_straight_right,1.42E-05,33,turn_right,2.60E-06
00472.jpg,3,3,1,60_speed,0.999941,5,80_speed,5.40E-05,2,50_speed,4.71E-06
00473.jpg,1,1,1,30_speed,0.999988,5,80_speed,8.83E-06,6,80_lifted,1.77E-06
00474.jpg,35,35,1,turn_straight,1,34,turn_left,1.43E-08,33,turn_right,1.92E-09
00475.jpg,12,12,1,right_of_way_general,0.999933,11,right_of_way_crossing,5.42E-05,40,turn_circle,5.11E-06
00476.jpg,35,35,1,turn_straight,0.999994,33,turn_right,3.58E-06,34,turn_left,1.87E-06
00477.jpg,36,25,0,attention_construction,0.920837,38,turn_right_down,0.036815,34,turn_left,0.015163
00478.jpg,24,24,1,attention_bottleneck,0.996252,11,right_of_way_crossing,0.00165225,27,attention_pedestrian,0.00155695
00479.jpg,13,13,1,give_way,1,36,turn_straight_right,1.11E-11,17,no_way_one_way,6.54E-12
00480.jpg,33,33,1,turn_right,0.999999,40,turn_circle,1.01E-06,39,turn_left_down,8.26E-09
