Index	ClassId	PredictClass	Prob	2ndClass	2ndProb	3rdClass	3rdProb	Correction
00416.jpg	10	10	0.999978	5	0.0000214	3	0.000000398	1
00417.jpg	14	14	1	1	1.4E-09	4	5.88E-10	1
00418.jpg	9	9	0.997913	10	0.00200193	5	0.0000531	1
00419.jpg	2	2	0.999825	5	0.000092	1	0.0000453	1
00420.jpg	3	3	0.999895	5	0.0000979	2	0.0000075	1
00421.jpg	4	12	0.851391	4	0.0514016	7	0.0247085	0
00422.jpg	19	19	0.99554	23	0.00378253	21	0.00041586	1
00423.jpg	9	9	0.999998	10	0.00000196	16	2.91E-08	1
00424.jpg	10	10	0.999375	9	0.000612421	16	0.00000874	1
00425.jpg	13	13	1	9	1.22E-09	1	9.82E-10	1
00426.jpg	13	13	1	35	6.23E-09	29	3.08E-09	1
00427.jpg	20	7	0.642999	4	0.146763	40	0.0819469	0
00428.jpg	38	38	1	34	3.51E-08	36	0.000000013	1
00429.jpg	34	34	0.999979	38	0.0000211	30	4.02E-09	1
00430.jpg	11	11	0.996751	30	0.00214327	21	0.000798738	1
00431.jpg	13	13	1	35	2.22E-11	28	3.86E-12	1
00432.jpg	34	34	0.999915	38	0.0000849	35	0.000000607	1
00433.jpg	34	34	0.99982	38	0.0000946	35	0.0000427	1
00434.jpg	12	12	0.999975	41	0.0000129	8	0.0000048	1
00435.jpg	6	6	0.999864	41	0.000117215	42	0.0000106	1
00436.jpg	10	10	0.999577	7	0.000278168	16	0.000116375	1
00437.jpg	10	10	0.999979	4	0.000019	9	0.00000168	1
00438.jpg	8	8	0.999997	7	0.00000298	4	0.000000355	1
00439.jpg	3	3	0.897847	2	0.0614094	5	0.0402841	1
00440.jpg	22	22	0.999998	26	0.0000011	24	0.000000199	1
00441.jpg	17	17	1	14	6.95E-12	1	7.56E-15	1
00442.jpg	7	7	0.988535	8	0.0114444	1	0.0000174	1
00443.jpg	30	30	0.972925	20	0.0119331	11	0.00984938	1
00444.jpg	25	25	1	22	1.28E-09	20	2.28E-11	1
00445.jpg	1	1	0.998458	4	0.00143222	5	0.0000996	1
00446.jpg	31	31	0.971845	29	0.0157671	21	0.0102283	1
00447.jpg	38	38	0.999989	34	0.00000713	5	0.00000235	1
00448.jpg	38	38	0.999999	34	0.00000068	36	6.57E-09	1
00449.jpg	8	8	0.982348	7	0.0129716	4	0.00424109	1
00450.jpg	9	9	0.998307	10	0.00169187	16	0.000000308	1
00451.jpg	10	10	0.87848	0	0.0632234	2	0.0383385	1
00452.jpg	2	2	0.999853	5	0.0000769	1	0.000069	1
00453.jpg	40	40	0.97095	39	0.00904942	7	0.0072647	1
00454.jpg	1	1	0.995956	4	0.00221437	0	0.00151644	1
00455.jpg	38	34	0.748471	11	0.116965	40	0.0519172	0
00456.jpg	14	14	1	15	1.43E-09	17	5.05E-10	1
00457.jpg	8	8	0.998184	7	0.00180047	4	0.0000138	1
00458.jpg	39	39	0.999963	33	0.0000354	35	0.00000103	1
00459.jpg	6	15	0.563135	38	0.103289	8	0.100823	0
00460.jpg	35	35	1	36	3.97E-10	29	5.74E-12	1
00461.jpg	25	25	0.700196	11	0.136237	30	0.0822346	1
00462.jpg	25	25	0.997094	29	0.00218216	30	0.000297819	1
00463.jpg	17	17	0.999739	14	0.000116936	4	0.000115158	1
00464.jpg	2	2	0.999408	5	0.000591017	3	0.000000674	1
00465.jpg	38	38	1	34	1.88E-09	20	7.41E-14	1
00466.jpg	7	7	0.999685	4	0.000137425	8	0.000126471	1
00467.jpg	13	13	1	1	1.13E-09	35	8.43E-10	1
00468.jpg	14	14	0.999988	29	0.0000106	17	0.000000645	1
00469.jpg	7	7	0.99688	8	0.00311615	1	0.00000192	1
00470.jpg	8	8	0.777757	5	0.0988067	7	0.0749669	1
00471.jpg	35	35	0.999981	36	0.0000142	33	0.0000026	1
00472.jpg	3	3	0.999941	5	0.000054	2	0.00000471	1
00473.jpg	1	1	0.999988	5	0.00000883	6	0.00000177	1
00474.jpg	35	35	1	34	1.43E-08	33	1.92E-09	1
00475.jpg	12	12	0.999933	11	0.0000542	40	0.00000511	1
00476.jpg	35	35	0.999994	33	0.00000358	34	0.00000187	1
00477.jpg	36	25	0.920837	38	0.036815	34	0.015163	0
00478.jpg	24	24	0.996252	11	0.00165225	27	0.00155695	1
00479.jpg	13	13	1	36	1.11E-11	17	6.54E-12	1
00480.jpg	33	33	0.999999	40	0.00000101	39	8.26E-09	1
00481.jpg	2	2	0.999994	5	0.00000571	1	0.000000291	1
00482.jpg	35	35	1	36	3.03E-08	33	1.92E-08	1
00483.jpg	6	6	0.99975	32	0.000152564	42	0.000083	1
00484.jpg	2	2	0.999766	5	0.000233272	1	0.000000548	1
00485.jpg	10	10	1	5	9.73E-08	9	3.58E-08	1
00486.jpg	12	12	0.999998	40	0.00000118	7	0.000000389	1
00487.jpg	31	31	0.999875	23	0.000123603	21	0.000000782	1
00488.jpg	9	9	0.999952	10	0.0000481	16	0.000000167	1
00489.jpg	14	14	0.999996	15	0.00000114	1	0.000000878	1
00490.jpg	17	17	0.992693	1	0.00592087	4	0.00055849	1
00491.jpg	26	26	0.554693	28	0.400167	29	0.0314221	1
00492.jpg	4	12	0.768243	13	0.0498011	16	0.0268393	0
00493.jpg	3	3	0.977393	5	0.0210268	2	0.00157254	1
00494.jpg	10	10	0.997413	5	0.00130945	0	0.00105718	1
00495.jpg	5	5	0.908881	2	0.0814812	1	0.00879703	1
00496.jpg	30	21	0.560853	31	0.146344	28	0.0620745	0
00497.jpg	9	9	0.998867	10	0.00109708	16	0.0000167	1
00498.jpg	31	31	0.999997	23	0.00000131	19	0.00000079	1
00499.jpg	40	7	0.385535	40	0.142055	1	0.0651348	0
00500.jpg	22	22	1	29	6.97E-08	25	5.39E-08	1
00501.jpg	30	30	0.745195	22	0.226499	23	0.00959622	1
00502.jpg	9	10	0.925733	9	0.0437932	31	0.0170656	0
00503.jpg	7	7	0.987357	1	0.00708534	4	0.00453813	1
00504.jpg	23	23	0.83769	30	0.0646623	21	0.0616939	1
00505.jpg	4	4	0.967694	8	0.0278267	38	0.00129258	1
00506.jpg	32	32	0.98919	41	0.00345199	6	0.00276392	1
00507.jpg	42	42	0.999594	6	0.000396575	41	0.00000792	1
00508.jpg	1	1	0.999542	4	0.000453062	7	0.00000412	1
00509.jpg	3	3	0.603799	5	0.368132	2	0.0280206	1
00510.jpg	8	8	0.936677	7	0.0372955	15	0.0191767	1
00511.jpg	2	2	0.995402	5	0.00231556	3	0.00177901	1
00512.jpg	25	25	0.79997	20	0.0875854	29	0.0420534	1
00513.jpg	22	22	0.997932	28	0.0012631	29	0.000386454	1
00514.jpg	38	38	1	36	5.67E-12	34	2.07E-12	1
00515.jpg	33	33	0.999997	39	0.00000228	40	0.000000223	1
00516.jpg	3	3	0.996083	5	0.00207575	2	0.00183805	1
00517.jpg	1	1	0.719586	2	0.228542	4	0.048694	1
00518.jpg	8	8	0.999948	7	0.0000508	4	0.00000133	1
00519.jpg	4	4	1	1	0.000000343	5	7.74E-10	1
00520.jpg	18	26	0.489871	18	0.485619	24	0.019703	0
00521.jpg	26	28	0.464894	22	0.155606	26	0.144493	0
00522.jpg	31	31	0.999997	21	0.00000245	23	5.68E-09	1
00523.jpg	14	14	0.999996	4	0.00000196	15	0.000000582	1
00524.jpg	11	11	0.999999	27	0.000000244	28	0.000000127	1
00525.jpg	13	13	0.999998	1	0.00000111	9	0.00000068	1
00526.jpg	3	3	0.803896	5	0.162018	2	0.0339507	1
00527.jpg	5	5	0.784009	2	0.120951	3	0.0717354	1
00528.jpg	18	18	0.978655	26	0.0118107	20	0.00558044	1
00529.jpg	4	4	0.994852	1	0.00478456	7	0.000208546	1
00530.jpg	13	13	1	17	1.9E-09	36	2.23E-10	1
00531.jpg	15	15	0.82808	2	0.112206	3	0.0425333	1
00532.jpg	23	23	0.955282	31	0.0227736	30	0.0153658	1
00533.jpg	1	1	1	2	0.000000333	5	5.09E-08	1
00534.jpg	12	12	0.999998	40	0.000000953	37	0.000000386	1
00535.jpg	31	31	0.999968	21	0.0000197	19	0.0000106	1
00536.jpg	38	38	1	34	2.6E-10	36	3.85E-14	1
00537.jpg	6	15	0.529933	5	0.346143	3	0.071841	0
00538.jpg	10	10	0.807808	7	0.132019	5	0.0273975	1
00539.jpg	35	35	0.999998	10	0.00000168	33	0.000000391	1
00540.jpg	8	5	0.508794	8	0.224006	3	0.0641731	0
00541.jpg	6	6	0.983095	42	0.00930773	32	0.00361551	1
00542.jpg	5	5	0.939948	2	0.0568349	3	0.0016288	1
00543.jpg	12	12	0.999997	41	0.00000109	40	0.000000618	1
00544.jpg	4	4	0.999916	1	0.0000833	5	0.000000357	1
00545.jpg	1	1	0.997867	4	0.00154949	0	0.000573664	1
00546.jpg	1	1	0.999967	5	0.0000154	4	0.0000152	1
00547.jpg	1	1	0.999965	5	0.0000129	2	0.0000124	1
00548.jpg	12	12	0.999995	41	0.00000292	42	0.00000167	1
00549.jpg	12	12	0.999997	41	0.00000162	40	0.000000614	1
00550.jpg	4	1	0.83544	17	0.0455282	4	0.0293202	0
00551.jpg	5	5	0.920915	2	0.071148	7	0.00500098	1
00552.jpg	9	9	0.943312	10	0.054567	2	0.000832493	1
00553.jpg	13	13	1	35	3.85E-08	29	1.25E-08	1
00554.jpg	38	38	1	34	0.000000194	36	7.48E-09	1
00555.jpg	4	4	0.999999	1	0.00000108	7	7.73E-09	1
00556.jpg	13	13	1	35	4.01E-08	3	9.13E-09	1
00557.jpg	8	8	0.998053	7	0.00142752	1	0.000268241	1
00558.jpg	13	13	1	35	8.49E-09	3	1.39E-09	1
00559.jpg	24	24	0.98199	30	0.0172076	19	0.000278291	1
00560.jpg	17	17	0.99662	14	0.00258603	15	0.000319549	1
00561.jpg	10	10	0.999791	5	0.000115225	9	0.0000775	1
00562.jpg	10	10	0.999929	5	0.0000708	16	0.000000294	1
00563.jpg	18	18	0.999963	26	0.0000362	31	0.000000521	1
00564.jpg	12	12	0.999982	14	0.00000642	29	0.00000405	1
00565.jpg	23	23	0.763712	20	0.0362084	21	0.0320404	1
00566.jpg	10	10	0.999845	9	0.0000605	7	0.0000539	1
00567.jpg	10	10	0.358772	5	0.317727	7	0.11373	1
00568.jpg	1	2	0.572312	1	0.416144	8	0.00254459	0
00569.jpg	23	23	0.993203	11	0.00403621	19	0.00155945	1
00570.jpg	3	3	0.951298	2	0.0426705	5	0.00505071	1
00571.jpg	8	8	0.935976	7	0.0603702	4	0.00338747	1
00572.jpg	41	41	0.98688	42	0.00961071	32	0.00282279	1
00573.jpg	6	6	0.997895	32	0.00194878	1	0.0001025	1
00574.jpg	13	13	1	35	2.94E-08	3	6.11E-09	1
00575.jpg	33	33	1	39	4.35E-10	40	5.2E-12	1
00576.jpg	3	5	0.993061	3	0.00453257	2	0.00237052	0
00577.jpg	2	2	0.999999	1	0.000000956	5	2.37E-08	1
00578.jpg	13	13	0.996993	35	0.00167365	29	0.00115303	1
00579.jpg	0	0	0.381394	8	0.327943	1	0.216313	1
00580.jpg	17	17	0.99997	14	0.0000218	1	0.00000714	1
00581.jpg	10	10	0.998756	5	0.00121378	16	0.00000845	1
00582.jpg	7	21	0.331352	7	0.22584	2	0.0817185	0
00583.jpg	1	1	0.998866	4	0.000986366	0	0.0000649	1
00584.jpg	35	35	1	36	1.4E-12	34	1.23E-12	1
00585.jpg	10	10	1	9	0.000000346	16	1.81E-10	1
00586.jpg	2	2	0.999503	1	0.000493471	5	0.00000281	1
00587.jpg	30	30	0.97003	11	0.027466	23	0.00156784	1
00588.jpg	5	5	0.997318	2	0.00265183	3	0.0000224	1
00589.jpg	5	5	0.993815	2	0.00395544	3	0.00144032	1
00590.jpg	35	35	1	36	5.77E-09	34	6.6E-11	1
00591.jpg	13	13	0.999999	10	0.000000215	3	0.000000179	1
00592.jpg	16	16	1	10	2.1E-09	9	5.35E-10	1
00593.jpg	17	17	1	14	2.4E-10	1	5.79E-13	1
00594.jpg	11	11	0.999995	30	0.00000428	21	0.000000613	1
00595.jpg	3	3	0.936522	5	0.0616644	2	0.00180025	1
00596.jpg	4	4	0.803117	2	0.0994973	3	0.0179324	1
00597.jpg	29	29	0.967593	24	0.013776	28	0.00997974	1
00598.jpg	2	2	0.977508	5	0.0224466	3	0.000038	1
00599.jpg	26	26	0.970261	18	0.0184238	28	0.0075971	1
00600.jpg	2	2	0.931077	1	0.0424437	5	0.0202626	1
00601.jpg	11	11	0.998801	30	0.00115869	18	0.0000198	1
00602.jpg	4	4	0.999995	1	0.00000477	7	0.000000193	1
00603.jpg	19	19	0.98017	31	0.0171252	21	0.00215821	1
00604.jpg	3	5	0.872415	3	0.120973	2	0.00650567	0
00605.jpg	9	9	1	10	0.000000432	16	6.36E-11	1
00606.jpg	7	8	0.724046	7	0.212546	5	0.0207486	0
00607.jpg	38	38	0.999994	34	0.000004	36	0.00000226	1
00608.jpg	28	28	0.951076	11	0.0269564	20	0.0143979	1
00609.jpg	9	9	0.999883	10	0.000115038	16	0.00000151	1
00610.jpg	27	27	0.833039	11	0.0907558	30	0.0378514	1
00611.jpg	41	41	0.998843	9	0.00114496	10	0.0000117	1
00612.jpg	1	1	0.999758	4	0.000168195	2	0.0000464	1
00613.jpg	29	29	0.996337	31	0.00229527	26	0.000390523	1
00614.jpg	11	11	1	30	0.000000166	27	5.2E-10	1
00615.jpg	10	10	0.99993	9	0.0000699	16	1.05E-08	1
00616.jpg	25	25	0.99997	29	0.0000125	31	0.00000641	1
00617.jpg	1	1	0.97384	0	0.0239398	2	0.00111731	1
00618.jpg	10	10	0.992931	5	0.00679872	9	0.0000933	1
00619.jpg	38	38	1	36	6.56E-08	34	7.23E-09	1
00620.jpg	30	30	0.984808	11	0.0114876	28	0.00125891	1
00621.jpg	14	14	0.99999	2	0.00000563	15	0.00000179	1
00622.jpg	1	1	0.976645	8	0.0197578	0	0.00252738	1
00623.jpg	12	12	0.981212	41	0.0104741	32	0.00265253	1
00624.jpg	7	8	0.662469	7	0.261987	5	0.055956	0
00625.jpg	13	13	1	35	2.56E-08	33	1.66E-09	1
00626.jpg	28	28	0.710142	30	0.0854916	20	0.0803709	1
00627.jpg	8	8	0.670605	7	0.316604	2	0.00739959	1
00628.jpg	2	2	0.999732	5	0.000246885	1	0.0000208	1
00629.jpg	17	17	0.999809	14	0.000181573	31	0.00000282	1
00630.jpg	5	5	0.800079	8	0.111119	7	0.0357195	1
00631.jpg	35	35	0.999997	34	0.00000121	10	0.000000604	1
00632.jpg	25	25	1	19	5.15E-08	20	1.82E-08	1
00633.jpg	8	8	0.978325	4	0.0102394	7	0.00649991	1
00634.jpg	4	4	0.999997	1	0.00000284	7	8.03E-08	1
00635.jpg	7	7	0.999843	8	0.00014924	1	0.00000371	1
00636.jpg	16	16	0.999999	7	0.000000908	10	8.95E-10	1
00637.jpg	29	3	0.561133	23	0.198848	34	0.0895837	0
00638.jpg	17	17	0.999989	14	0.00000894	4	0.00000124	1
00639.jpg	9	9	1	10	9.97E-08	16	6.8E-09	1
00640.jpg	7	7	0.999812	8	0.000187796	5	0.000000271	1
00641.jpg	8	8	0.997561	4	0.00135801	2	0.000629576	1
00642.jpg	17	17	0.998448	14	0.000947901	1	0.000313199	1
00643.jpg	11	11	0.999999	30	0.000000827	27	8.65E-09	1
00644.jpg	2	2	0.900265	1	0.036115	5	0.0193085	1
00645.jpg	13	13	1	17	7.33E-09	12	2.99E-09	1
00646.jpg	12	12	0.999959	3	0.0000149	1	0.00000553	1
00647.jpg	7	7	0.559494	4	0.340664	5	0.0864529	1
00648.jpg	1	1	0.999853	4	0.0000924	5	0.0000358	1
00649.jpg	2	2	0.992649	5	0.0056026	1	0.00073967	1
00650.jpg	32	32	0.983764	6	0.00974451	41	0.0063482	1
00651.jpg	17	17	1	14	1.67E-08	4	2.32E-09	1
00652.jpg	13	13	1	35	1.01E-08	29	3.7E-10	1
00653.jpg	5	5	0.495276	3	0.283574	2	0.14895	1
00654.jpg	12	12	0.999917	7	0.000037	15	0.0000264	1
00655.jpg	11	11	0.999543	30	0.000456611	27	0.000000252	1
00656.jpg	29	29	0.988974	20	0.00314148	31	0.00304519	1
00657.jpg	13	13	0.999989	35	0.00000862	29	0.000000999	1
00658.jpg	13	13	1	35	4.56E-11	36	5.05E-14	1
00659.jpg	10	10	1	9	5.93E-08	7	2.83E-09	1
00660.jpg	5	13	0.341318	12	0.104236	4	0.0835513	0
00661.jpg	13	13	0.992104	3	0.00607838	15	0.00101166	1
00662.jpg	2	2	0.999984	1	0.0000152	5	0.00000115	1
00663.jpg	7	7	0.941702	8	0.0386708	1	0.00757294	1
00664.jpg	13	13	0.99999	12	0.00000704	1	0.0000021	1
00665.jpg	10	10	1	5	1.69E-08	9	3.16E-09	1
00666.jpg	14	14	0.999986	15	0.00000965	1	0.00000249	1
00667.jpg	13	13	0.753471	17	0.0577951	12	0.0407575	1
00668.jpg	11	11	0.796355	18	0.107432	30	0.0416951	1
00669.jpg	4	4	0.750053	2	0.12288	1	0.084681	1
00670.jpg	15	15	0.999989	3	0.00000349	4	0.00000194	1
00671.jpg	10	10	0.999946	9	0.0000525	5	0.000000713	1
00672.jpg	36	36	0.99949	38	0.000502959	6	0.00000123	1
00673.jpg	35	35	1	36	4.28E-11	34	5.72E-13	1
00674.jpg	26	26	0.999876	18	0.0000862	24	0.0000203	1
00675.jpg	0	0	0.885395	8	0.0705632	1	0.042537	1
00676.jpg	25	25	1	21	1.11E-11	22	5.34E-12	1
00677.jpg	18	18	0.505117	20	0.301081	31	0.0942968	1
00678.jpg	29	29	0.989518	33	0.00308174	31	0.00237217	1
00679.jpg	8	8	0.999931	7	0.0000572	4	0.00000581	1
00680.jpg	13	13	1	35	0.000000151	36	7.49E-08	1
00681.jpg	14	14	0.967711	2	0.0283361	1	0.00205392	1
00682.jpg	35	35	0.969169	34	0.0160711	3	0.0116961	1
00683.jpg	12	12	0.999999	41	0.00000056	8	0.00000019	1
00684.jpg	35	35	1	34	3.37E-08	37	2.21E-08	1
00685.jpg	35	35	1	36	6.64E-08	29	3.37E-09	1
00686.jpg	14	14	0.999999	17	0.00000092	29	0.000000206	1
00687.jpg	25	25	1	22	3.54E-10	29	3.18E-12	1
00688.jpg	17	17	1	14	2.39E-08	31	3.43E-10	1
00689.jpg	34	34	0.931942	38	0.0680434	35	0.00000457	1
00690.jpg	5	5	0.999945	3	0.0000479	2	0.00000721	1
00691.jpg	4	4	0.999942	1	0.0000583	5	0.000000039	1
00692.jpg	4	4	0.99508	1	0.00433394	7	0.000427066	1
00693.jpg	13	13	1	21	6.86E-10	17	3.06E-10	1
00694.jpg	29	29	0.96671	24	0.0211612	28	0.00765065	1
00695.jpg	4	4	0.979614	1	0.00975823	5	0.00938472	1
00696.jpg	5	3	0.484958	2	0.344621	5	0.151368	0
00697.jpg	8	8	0.98312	7	0.0148102	4	0.00168019	1
00698.jpg	1	1	0.999977	2	0.0000194	5	0.00000223	1
00699.jpg	2	5	0.636588	2	0.353218	1	0.00875234	0
00700.jpg	3	3	0.99676	2	0.0020383	5	0.00120017	1
00701.jpg	4	4	0.998686	1	0.00130111	5	0.0000118	1
00702.jpg	39	39	0.998868	33	0.00113083	40	0.000000479	1
00703.jpg	12	12	0.999996	6	0.00000178	7	0.00000137	1
00704.jpg	7	7	0.999994	8	0.00000504	5	0.000000779	1
00705.jpg	16	16	1	7	3.86E-11	10	1.62E-11	1
00706.jpg	12	12	0.999998	7	0.000000978	1	0.00000037	1
00707.jpg	12	12	0.999864	40	0.0000913	7	0.0000088	1
00708.jpg	18	18	0.63994	26	0.342294	27	0.00811565	1
00709.jpg	16	16	1	7	4.79E-09	5	2.47E-10	1
00710.jpg	2	2	0.997706	5	0.00218848	1	0.000105801	1
00711.jpg	36	36	0.999999	17	0.000000524	12	0.000000217	1
00712.jpg	11	18	0.701013	11	0.22689	30	0.0541015	0
00713.jpg	39	39	0.999433	33	0.000566674	40	5.02E-08	1
00714.jpg	4	4	0.999999	8	0.00000149	1	2.07E-08	1
00715.jpg	6	12	0.889703	42	0.0648256	8	0.019269	0
00716.jpg	2	2	0.999367	5	0.000498912	1	0.000127398	1
00717.jpg	36	36	1	40	0.000000202	12	8.04E-09	1
00718.jpg	1	1	0.999999	5	0.000000884	2	0.000000312	1
00719.jpg	5	5	0.998158	2	0.00108265	1	0.000473661	1
00720.jpg	10	10	0.999959	5	0.0000366	7	0.00000343	1
00721.jpg	13	13	0.999866	15	0.0000853	9	0.0000255	1
00722.jpg	5	5	0.988444	3	0.0109444	7	0.000315178	1
00723.jpg	30	30	0.715128	11	0.250906	24	0.0114021	1
00724.jpg	38	38	0.999997	34	0.00000223	36	0.000000306	1
00725.jpg	13	13	1	28	1.31E-09	9	1.46E-10	1
00726.jpg	14	14	1	17	0.000000151	1	3.83E-08	1
00727.jpg	11	11	0.999682	30	0.000267006	23	0.0000135	1
00728.jpg	11	11	0.999999	30	0.000000758	27	0.000000323	1
00729.jpg	35	35	1	33	2.91E-12	36	1.54E-12	1
00730.jpg	25	25	0.999977	29	0.0000175	30	0.00000264	1
00731.jpg	2	2	0.997035	7	0.00143271	1	0.000534671	1
00732.jpg	14	14	1	1	5.77E-08	4	5.24E-08	1
00733.jpg	38	38	0.999735	34	0.000151008	4	0.0000529	1
00734.jpg	15	4	0.230497	2	0.169098	29	0.166612	0
00735.jpg	38	38	0.999264	3	0.000383863	9	0.000136951	1
00736.jpg	39	39	0.999991	33	0.00000922	40	1.27E-08	1
00737.jpg	38	38	1	34	0.000000307	25	2.23E-10	1
00738.jpg	4	4	0.99983	1	0.00016735	8	0.00000156	1
00739.jpg	1	1	0.999938	5	0.0000382	4	0.0000194	1
00740.jpg	3	3	0.731167	5	0.25719	2	0.0115558	1
00741.jpg	1	1	0.996815	2	0.00156827	7	0.00052343	1
00742.jpg	35	35	0.999993	33	0.00000357	10	0.00000196	1
00743.jpg	17	17	1	14	1.29E-09	4	6.47E-14	1
00744.jpg	4	4	0.999745	1	0.000253309	7	0.000000988	1
00745.jpg	17	17	1	14	0.000000217	13	4.07E-10	1
00746.jpg	4	4	0.999908	1	0.0000649	7	0.0000167	1
00747.jpg	2	2	0.998457	5	0.00152663	1	0.0000148	1
00748.jpg	5	5	0.993605	3	0.00163076	7	0.00156053	1
00749.jpg	30	30	0.815673	28	0.0742572	23	0.0574866	1
00750.jpg	10	10	0.999996	9	0.00000415	4	5.61E-09	1
00751.jpg	28	28	0.682504	23	0.186603	30	0.0776364	1
00752.jpg	9	10	0.502206	9	0.496209	2	0.000729441	0
00753.jpg	28	28	0.999928	27	0.0000439	11	0.0000139	1
00754.jpg	22	22	0.999997	14	0.00000149	28	0.000000359	1
00755.jpg	42	42	0.999992	41	0.00000803	6	0.000000147	1
00756.jpg	2	2	1	5	0.000000351	1	2.27E-08	1
00757.jpg	12	12	0.997867	42	0.00114541	7	0.00083462	1
00758.jpg	3	3	0.665278	5	0.265231	2	0.0352456	1
00759.jpg	23	23	0.614871	19	0.277141	20	0.0643506	1
00760.jpg	3	5	0.890581	3	0.108905	2	0.000513171	0
00761.jpg	13	13	1	17	3.53E-10	36	2.76E-10	1
00762.jpg	10	10	0.986482	16	0.00996359	9	0.00146684	1
00763.jpg	3	5	0.925848	3	0.0728657	2	0.00104068	0
00764.jpg	12	12	0.994575	29	0.00109604	3	0.00102118	1
00765.jpg	4	4	0.999999	1	0.00000113	5	0.000000259	1
00766.jpg	1	1	0.998455	2	0.000850627	4	0.000260304	1
00767.jpg	5	5	0.972724	2	0.0222654	3	0.00233313	1
00768.jpg	3	3	0.881239	5	0.114737	2	0.00208332	1
00769.jpg	9	9	0.999841	10	0.000127376	16	0.0000302	1
00770.jpg	10	10	0.527816	9	0.302721	2	0.10465	1
00771.jpg	4	4	0.999988	1	0.0000113	7	0.000000131	1
00772.jpg	13	13	1	35	0.000000136	10	7.71E-08	1
00773.jpg	28	30	0.552753	28	0.216664	24	0.123247	0
00774.jpg	3	3	0.992971	5	0.00697657	2	0.0000526	1
00775.jpg	4	4	0.99835	7	0.00151915	5	0.000068	1
00776.jpg	15	15	0.992962	7	0.00275441	1	0.00192334	1
00777.jpg	15	15	0.990112	4	0.00746872	8	0.00188828	1
00778.jpg	0	0	0.930397	1	0.0437711	8	0.0255654	1
00779.jpg	33	33	1	39	1.18E-09	40	2.15E-10	1
00780.jpg	2	2	0.989007	1	0.0036438	40	0.00204132	1
00781.jpg	39	39	0.999796	4	0.0000741	33	0.0000384	1
00782.jpg	12	12	1	32	2.16E-09	41	1.28E-09	1
00783.jpg	38	38	1	34	0.000000369	36	3.81E-09	1
00784.jpg	7	7	0.921307	8	0.0779195	1	0.000311359	1
00785.jpg	10	10	1	9	1.24E-08	5	6.19E-10	1
00786.jpg	2	2	0.999746	5	0.000225007	1	0.0000237	1
00787.jpg	10	10	0.998791	7	0.000966323	9	0.00017617	1
00788.jpg	2	2	0.551583	5	0.24201	3	0.0829775	1
00789.jpg	38	38	0.973298	16	0.00686893	3	0.00513416	1
00790.jpg	2	2	0.997272	5	0.00135924	3	0.000896457	1
00791.jpg	5	5	0.999346	3	0.000413016	2	0.00023938	1
00792.jpg	1	1	0.985932	8	0.0138068	4	0.000213461	1
00793.jpg	3	3	0.986405	5	0.0134461	2	0.000148246	1
00794.jpg	1	1	0.74321	2	0.211304	4	0.0371617	1
00795.jpg	42	42	0.999999	41	0.0000014	10	5.64E-08	1
00796.jpg	15	15	0.829114	12	0.167805	1	0.000950171	1
00797.jpg	15	15	0.741205	8	0.131308	3	0.0532048	1
00798.jpg	4	4	0.997669	1	0.00231975	7	0.00000697	1
00799.jpg	15	15	0.99789	32	0.000652915	9	0.000396521	1
00800.jpg	38	38	0.999972	8	0.00000786	5	0.0000045	1
00801.jpg	25	25	1	22	2.33E-08	38	3.38E-11	1
00802.jpg	5	5	0.930346	9	0.0319363	2	0.00835758	1
00803.jpg	5	5	0.993055	2	0.0065138	3	0.000425194	1
00804.jpg	12	12	0.999907	32	0.0000455	41	0.000014	1
00805.jpg	2	2	0.999999	5	0.000000663	1	0.000000288	1
00806.jpg	26	25	0.91277	22	0.0644488	31	0.00992627	0
00807.jpg	0	1	0.59118	0	0.308113	4	0.100092	0
00808.jpg	17	17	1	14	6.73E-11	26	9.83E-14	1
00809.jpg	0	0	0.778267	8	0.117617	1	0.0914817	1
00810.jpg	26	28	0.526376	23	0.153403	19	0.063323	0
00811.jpg	31	31	0.998889	21	0.000737541	29	0.0001078	1
00812.jpg	4	4	0.983056	1	0.0169374	5	0.00000557	1
00813.jpg	13	13	0.991366	9	0.00531476	15	0.00302404	1
00814.jpg	17	17	1	2	0.000000194	0	0.000000149	1
00815.jpg	1	1	0.739486	5	0.133813	2	0.117237	1
00816.jpg	11	11	0.999373	21	0.000356071	30	0.000128249	1
00817.jpg	8	8	0.998957	2	0.000646445	7	0.000200179	1
00818.jpg	1	1	0.989875	5	0.00862366	2	0.000852289	1
00819.jpg	2	2	0.99651	3	0.00273395	4	0.000367561	1
00820.jpg	4	4	0.999854	7	0.000119154	8	0.0000241	1
00821.jpg	14	14	0.999856	15	0.0000845	17	0.0000507	1
00822.jpg	3	3	0.993787	5	0.00521789	2	0.000975194	1
00823.jpg	4	4	0.999869	1	0.0000976	7	0.0000315	1
00824.jpg	25	25	1	22	1.69E-09	29	3.29E-10	1
00825.jpg	4	4	0.980824	5	0.0098672	8	0.00586496	1
00826.jpg	15	15	0.978369	8	0.00900576	4	0.00327765	1
00827.jpg	2	2	0.999988	1	0.00000664	5	0.0000053	1
00828.jpg	38	38	1	34	0.000000174	8	6.68E-10	1
00829.jpg	27	21	0.459075	25	0.248094	33	0.171163	0
00830.jpg	37	37	0.999995	33	0.00000173	39	0.00000128	1
