Index,ClassId,PredictClass,Correction,Prob,,,,,,
00593.jpg,17,17,1,1,,,,,,
00594.jpg,11,11,1,0.999995,,,,,,
00595.jpg,3,3,1,0.936522,,,,,,
00596.jpg,4,4,1,0.803117,,,,,,
00597.jpg,29,29,1,0.967593,,,,,,
00598.jpg,2,2,1,0.977508,,,,,,
00599.jpg,26,26,1,0.970261,,,,,,
00600.jpg,2,2,1,0.931077,,,,,,
00601.jpg,11,11,1,0.998801,,,,,,
00602.jpg,4,4,1,0.999995,,,,,,
00603.jpg,19,19,1,0.98017,,,,,,
00604.jpg,3,5,0,0.872415,,,,,,
00605.jpg,9,9,1,1,,,,,,
00606.jpg,7,8,0,0.724046,,,,,,
00607.jpg,38,38,1,0.999994,,,,,,
00608.jpg,28,28,1,0.951076,,,,,,
00609.jpg,9,9,1,0.999883,,,,,,
00610.jpg,27,27,1,0.833039,,,,,,
00611.jpg,41,41,1,0.998843,,,,,,
00612.jpg,1,1,1,0.999758,,,,,,
00613.jpg,29,29,1,0.996337,,,,,,
00614.jpg,11,11,1,1,,,,,,
00615.jpg,10,10,1,0.99993,,,,,,
00616.jpg,25,25,1,0.99997,,,,,,
00617.jpg,1,1,1,0.97384,,,,,,
00618.jpg,10,10,1,0.992931,,,,,,
00619.jpg,38,38,1,1,,,,,,
00620.jpg,30,30,1,0.984808,,,,,,
00621.jpg,14,14,1,0.99999,,,,,,
00622.jpg,1,1,1,0.976645,,,,,,
00623.jpg,12,12,1,0.981212,,,,,,
00624.jpg,7,8,0,0.662469,,,,,,
00625.jpg,13,13,1,1,,,,,,
00626.jpg,28,28,1,0.710142,,,,,,
00627.jpg,8,8,1,0.670605,,,,,,
00628.jpg,2,2,1,0.999732,,,,,,
00629.jpg,17,17,1,0.999809,,,,,,
00630.jpg,5,5,1,0.800079,,,,,,
00631.jpg,35,35,1,0.999997,,,,,,
00632.jpg,25,25,1,1,,,,,,
00633.jpg,8,8,1,0.978325,,,,,,
00634.jpg,4,4,1,0.999997,,,,,,
00635.jpg,7,7,1,0.999843,,,,,,
00636.jpg,16,16,1,0.999999,,,,,,
00637.jpg,29,3,0,0.561133,,,,,,
00638.jpg,17,17,1,0.999989,,,,,,
00639.jpg,9,9,1,1,,,,,,
00640.jpg,7,7,1,0.999812,,,,,,
00641.jpg,8,8,1,0.997561,,,,,,
00642.jpg,17,17,1,0.998448,,,,,,
00643.jpg,11,11,1,0.999999,,,,,,
00644.jpg,2,2,1,0.900265,,,,,,
00645.jpg,13,13,1,1,,,,,,
00646.jpg,12,12,1,0.999959,,,,,,
00647.jpg,7,7,1,0.559494,,,,,,
00648.jpg,1,1,1,0.999853,,,,,,
00649.jpg,2,2,1,0.992649,,,,,,
00650.jpg,32,32,1,0.983764,,,,,,
00651.jpg,17,17,1,1,,,,,,
00652.jpg,13,13,1,1,,,,,,
00653.jpg,5,5,1,0.495276,,,,,,
00654.jpg,12,12,1,0.999917,,,,,,
00655.jpg,11,11,1,0.999543,,,,,,
00656.jpg,29,29,1,0.988974,,,,,,
00657.jpg,13,13,1,0.999989,,,,,,
00658.jpg,13,13,1,1,,,,,,
00659.jpg,10,10,1,1,,,,,,
00660.jpg,5,13,0,0.341318,,,,,,
00661.jpg,13,13,1,0.992104,,,,,,
00662.jpg,2,2,1,0.999984,,,,,,
00663.jpg,7,7,1,0.941702,,,,,,
00664.jpg,13,13,1,0.99999,,,,,,
00665.jpg,10,10,1,1,,,,,,
00666.jpg,14,14,1,0.999986,,,,,,
00667.jpg,13,13,1,0.753471,,,,,,
00668.jpg,11,11,1,0.796355,,,,,,
00669.jpg,4,4,1,0.750053,,,,,,
00670.jpg,15,15,1,0.999989,,,,,,
00671.jpg,10,10,1,0.999946,,,,,,
00672.jpg,36,36,1,0.99949,,,,,,
00673.jpg,35,35,1,1,,,,,,
00674.jpg,26,26,1,0.999876,,,,,,
00675.jpg,0,0,1,0.885395,,,,,,
00676.jpg,25,25,1,1,,,,,,
00677.jpg,18,18,1,0.505117,,,,,,
00678.jpg,29,29,1,0.989518,,,,,,
00679.jpg,8,8,1,0.999931,,,,,,
00680.jpg,13,13,1,1,,,,,,
00681.jpg,14,14,1,0.967711,,,,,,
00682.jpg,35,35,1,0.969169,,,,,,
00683.jpg,12,12,1,0.999999,,,,,,
00684.jpg,35,35,1,1,,,,,,
00685.jpg,35,35,1,1,,,,,,
00686.jpg,14,14,1,0.999999,,,,,,
00687.jpg,25,25,1,1,,,,,,
00688.jpg,17,17,1,1,,,,,,
00689.jpg,34,34,1,0.931942,,,,,,
00690.jpg,5,5,1,0.999945,,,,,,
00691.jpg,4,4,1,0.999942,,,,,,
00692.jpg,4,4,1,0.99508,,,,,,
00693.jpg,13,13,1,1,,,,,,
00694.jpg,29,29,1,0.96671,,,,,,
00695.jpg,4,4,1,0.979614,,,,,,
00696.jpg,5,3,0,0.484958,,,,,,
00697.jpg,8,8,1,0.98312,,,,,,
00698.jpg,1,1,1,0.999977,,,,,,
00699.jpg,2,5,0,0.636588,,,,,,
00700.jpg,3,3,1,0.99676,,,,,,
00701.jpg,4,4,1,0.998686,,,,,,
00702.jpg,39,39,1,0.998868,,,,,,
00703.jpg,12,12,1,0.999996,,,,,,
00704.jpg,7,7,1,0.999994,,,,,,
00705.jpg,16,16,1,1,,,,,,
00706.jpg,12,12,1,0.999998,,,,,,
00707.jpg,12,12,1,0.999864,,,,,,
00708.jpg,18,18,1,0.63994,,,,,,
00709.jpg,16,16,1,1,,,,,,
00710.jpg,2,2,1,0.997706,,,,,,
00711.jpg,36,36,1,0.999999,,,,,,
00712.jpg,11,18,0,0.701013,,,,,,
00713.jpg,39,39,1,0.999433,,,,,,
00714.jpg,4,4,1,0.999999,,,,,,
00715.jpg,6,12,0,0.889703,,,,,,
00716.jpg,2,2,1,0.999367,,,,,,
00717.jpg,36,36,1,1,,,,,,
00718.jpg,1,1,1,0.999999,,,,,,
00719.jpg,5,5,1,0.998158,,,,,,
00720.jpg,10,10,1,0.999959,,,,,,
00721.jpg,13,13,1,0.999866,,,,,,
00722.jpg,5,5,1,0.988444,,,,,,
00723.jpg,30,30,1,0.715128,,,,,,
00724.jpg,38,38,1,0.999997,,,,,,
00725.jpg,13,13,1,1,,,,,,
00726.jpg,14,14,1,1,,,,,,
00727.jpg,11,11,1,0.999682,,,,,,
00728.jpg,11,11,1,0.999999,,,,,,
00729.jpg,35,35,1,1,,,,,,
00730.jpg,25,25,1,0.999977,,,,,,
00731.jpg,2,2,1,0.997035,,,,,,
00732.jpg,14,14,1,1,,,,,,
00733.jpg,38,38,1,0.999735,,,,,,
00734.jpg,15,4,0,0.230497,,,,,,
00735.jpg,38,38,1,0.999264,,,,,,
00736.jpg,39,39,1,0.999991,,,,,,
00737.jpg,38,38,1,1,,,,,,
00738.jpg,4,4,1,0.99983,,,,,,
00739.jpg,1,1,1,0.999938,,,,,,
00740.jpg,3,3,1,0.731167,,,,,,
00741.jpg,1,1,1,0.996815,,,,,,
00742.jpg,35,35,1,0.999993,,,,,,
00743.jpg,17,17,1,1,,,,,,
00744.jpg,4,4,1,0.999745,,,,,,
00745.jpg,17,17,1,1,,,,,,
00746.jpg,4,4,1,0.999908,,,,,,
00747.jpg,2,2,1,0.998457,,,,,,
00748.jpg,5,5,1,0.993605,,,,,,
00749.jpg,30,30,1,0.815673,,,,,,
00750.jpg,10,10,1,0.999996,,,,,,
00751.jpg,28,28,1,0.682504,,,,,,
00752.jpg,9,10,0,0.502206,,,,,,
00753.jpg,28,28,1,0.999928,,,,,,
00754.jpg,22,22,1,0.999997,,,,,,
00755.jpg,42,42,1,0.999992,,,,,,
00756.jpg,2,2,1,1,,,,,,
00757.jpg,12,12,1,0.997867,,,,,,
00758.jpg,3,3,1,0.665278,,,,,,
00759.jpg,23,23,1,0.614871,,,,,,
00760.jpg,3,5,0,0.890581,,,,,,
00761.jpg,13,13,1,1,,,,,,
00762.jpg,10,10,1,0.986482,,,,,,
00763.jpg,3,5,0,0.925848,,,,,,
00764.jpg,12,12,1,0.994575,,,,,,
00765.jpg,4,4,1,0.999999,,,,,,
00766.jpg,1,1,1,0.998455,,,,,,
00767.jpg,5,5,1,0.972724,,,,,,
00768.jpg,3,3,1,0.881239,,,,,,
00769.jpg,9,9,1,0.999841,,,,,,
00770.jpg,10,10,1,0.527816,,,,,,
00771.jpg,4,4,1,0.999988,,,,,,
00772.jpg,13,13,1,1,,,,,,
00773.jpg,28,30,0,0.552753,,,,,,
00774.jpg,3,3,1,0.992971,,,,,,
00775.jpg,4,4,1,0.99835,,,,,,
00776.jpg,15,15,1,0.992962,,,,,,
00777.jpg,15,15,1,0.990112,,,,,,
00778.jpg,0,0,1,0.930397,,,,,,
00779.jpg,33,33,1,1,,,,,,
00780.jpg,2,2,1,0.989007,,,,,,
00781.jpg,39,39,1,0.999796,,,,,,
00782.jpg,12,12,1,1,,,,,,
00783.jpg,38,38,1,1,,,,,,
00784.jpg,7,7,1,0.921307,,,,,,
00785.jpg,10,10,1,1,,,,,,
00786.jpg,2,2,1,0.999746,,,,,,
00787.jpg,10,10,1,0.998791,,,,,,
00788.jpg,2,2,1,0.551583,,,,,,
00789.jpg,38,38,1,0.973298,,,,,,
00790.jpg,2,2,1,0.997272,,,,,,
00791.jpg,5,5,1,0.999346,,,,,,
00792.jpg,1,1,1,0.985932,,,,,,
00793.jpg,3,3,1,0.986405,,,,,,
00794.jpg,1,1,1,0.74321,,,,,,
00795.jpg,42,42,1,0.999999,,,,,,
00796.jpg,15,15,1,0.829114,,,,,,
00797.jpg,15,15,1,0.741205,,,,,,
00798.jpg,4,4,1,0.997669,,,,,,
00799.jpg,15,15,1,0.99789,,,,,,
00800.jpg,38,38,1,0.999972,,,,,,
00801.jpg,25,25,1,1,,,,,,
00802.jpg,5,5,1,0.930346,,,,,,
00803.jpg,5,5,1,0.993055,,,,,,
00804.jpg,12,12,1,0.999907,,,,,,
00805.jpg,2,2,1,0.999999,,,,,,
00806.jpg,26,25,0,0.91277,,,,,,
00807.jpg,0,1,0,0.59118,,,,,,
00808.jpg,17,17,1,1,,,,,,
00809.jpg,0,0,1,0.778267,,,,,,
00810.jpg,26,28,0,0.526376,,,,,,
00811.jpg,31,31,1,0.998889,,,,,,
00812.jpg,4,4,1,0.983056,,,,,,
00813.jpg,13,13,1,0.991366,,,,,,
00814.jpg,17,17,1,1,,,,,,
00815.jpg,1,1,1,0.739486,,,,,,
00816.jpg,11,11,1,0.999373,,,,,,
00817.jpg,8,8,1,0.998957,,,,,,
00818.jpg,1,1,1,0.989875,,,,,,
00819.jpg,2,2,1,0.99651,,,,,,
00820.jpg,4,4,1,0.999854,,,,,,
00821.jpg,14,14,1,0.999856,,,,,,
00822.jpg,3,3,1,0.993787,,,,,,
00823.jpg,4,4,1,0.999869,,,,,,
00824.jpg,25,25,1,1,,,,,,
00825.jpg,4,4,1,0.980824,,,,,,
00826.jpg,15,15,1,0.978369,,,,,,
00827.jpg,2,2,1,0.999988,,,,,,
00828.jpg,38,38,1,1,,,,,,
00829.jpg,27,21,0,0.459075,,,,,,
00830.jpg,37,37,1,0.999995,,,,,,
00831.jpg,7,7,1,0.999993,,,,,,
00832.jpg,1,1,1,1,,,,,,
00833.jpg,18,18,1,0.999937,,,,,,
00834.jpg,28,28,1,0.877487,,,,,,
00835.jpg,11,11,1,0.997144,,,,,,
00836.jpg,10,10,1,0.998307,,,,,,
00837.jpg,9,9,1,0.999943,,,,,,
00838.jpg,15,15,1,0.99853,,,,,,
00839.jpg,11,11,1,0.924829,,,,,,
00840.jpg,12,12,1,1,,,,,,
00841.jpg,10,10,1,0.987202,,,,,,
00842.jpg,13,13,1,0.999993,,,,,,
00843.jpg,13,13,1,1,,,,,,
00844.jpg,25,25,1,1,,,,,,
00845.jpg,4,1,0,0.424058,,,,,,
00846.jpg,1,1,1,1,,,,,,
00847.jpg,38,38,1,1,,,,,,
00848.jpg,12,12,1,1,,,,,,
00849.jpg,23,23,1,0.980451,,,,,,
00850.jpg,10,10,1,1,,,,,,
00851.jpg,2,2,1,0.999692,,,,,,
00852.jpg,1,1,1,0.998957,,,,,,
00853.jpg,29,29,1,0.95115,,,,,,
00854.jpg,24,24,1,0.64671,,,,,,
00855.jpg,10,10,1,0.999984,,,,,,
00856.jpg,1,1,1,0.999913,,,,,,
00857.jpg,28,28,1,0.993019,,,,,,
00858.jpg,3,3,1,0.880893,,,,,,
00859.jpg,11,11,1,0.698167,,,,,,
00860.jpg,5,5,1,0.999564,,,,,,
00861.jpg,6,42,0,0.607382,,,,,,
00862.jpg,9,9,1,0.999621,,,,,,
00863.jpg,2,2,1,0.995043,,,,,,
00864.jpg,1,1,1,0.994312,,,,,,
00865.jpg,33,33,1,0.99998,,,,,,
00866.jpg,3,3,1,0.562468,,,,,,
00867.jpg,9,9,1,0.99995,,,,,,
00868.jpg,25,25,1,1,,,,,,
00869.jpg,16,16,1,1,,,,,,
00870.jpg,42,42,1,0.867524,,,,,,
00871.jpg,35,35,1,0.997786,,,,,,
00872.jpg,10,10,1,1,,,,,,
00873.jpg,28,28,1,0.998291,,,,,,
00874.jpg,4,4,1,0.999964,,,,,,
00875.jpg,1,1,1,0.99859,,,,,,
00876.jpg,7,7,1,0.989373,,,,,,
00877.jpg,5,5,1,0.999735,,,,,,
00878.jpg,3,5,0,0.505324,,,,,,
00879.jpg,23,23,1,0.434903,,,,,,
00880.jpg,1,1,1,0.999999,,,,,,
00881.jpg,1,1,1,0.999993,,,,,,
00882.jpg,10,10,1,0.502172,,,,,,
00883.jpg,30,30,1,0.897312,,,,,,
00884.jpg,35,35,1,0.999998,,,,,,
00885.jpg,24,24,1,0.970096,,,,,,
00886.jpg,33,33,1,0.999902,,,,,,
00887.jpg,1,1,1,0.999823,,,,,,
00888.jpg,12,12,1,0.999999,,,,,,
00889.jpg,2,2,1,0.999996,,,,,,
00890.jpg,13,13,1,0.999967,,,,,,
00891.jpg,13,13,1,0.992956,,,,,,
00892.jpg,33,33,1,1,,,,,,
00893.jpg,17,17,1,1,,,,,,
00894.jpg,35,35,1,0.999876,,,,,,
00895.jpg,5,5,1,0.999942,,,,,,
00896.jpg,15,15,1,0.999663,,,,,,
00897.jpg,31,31,1,0.958183,,,,,,
00898.jpg,33,33,1,0.999963,,,,,,
00899.jpg,42,42,1,0.944737,,,,,,
00900.jpg,11,11,1,0.999715,,,,,,
00901.jpg,24,24,1,0.97986,,,,,,
00902.jpg,38,38,1,0.999995,,,,,,
00903.jpg,4,4,1,0.991622,,,,,,
00904.jpg,27,25,0,0.685438,,,,,,
00905.jpg,7,7,1,0.99262,,,,,,
00906.jpg,13,13,1,1,,,,,,
00907.jpg,21,21,1,0.979135,,,,,,
00908.jpg,38,38,1,0.965875,,,,,,
00909.jpg,38,38,1,0.999907,,,,,,
00910.jpg,1,1,1,0.975371,,,,,,
00911.jpg,13,13,1,1,,,,,,
00912.jpg,23,23,1,0.999941,,,,,,
00913.jpg,13,13,1,0.99693,,,,,,
00914.jpg,18,11,0,0.336841,,,,,,
00915.jpg,13,13,1,1,,,,,,
00916.jpg,13,13,1,1,,,,,,
00917.jpg,38,38,1,1,,,,,,
00918.jpg,35,35,1,0.999978,,,,,,
00919.jpg,5,5,1,0.311701,,,,,,
00920.jpg,12,12,1,0.999999,,,,,,
00921.jpg,25,25,1,0.999342,,,,,,
00922.jpg,4,4,1,0.941208,,,,,,
00923.jpg,1,1,1,0.988028,,,,,,
00924.jpg,19,19,1,0.999985,,,,,,
00925.jpg,3,3,1,0.999355,,,,,,
00926.jpg,9,9,1,0.99643,,,,,,
00927.jpg,2,2,1,0.999629,,,,,,
00928.jpg,3,3,1,0.977752,,,,,,
00929.jpg,17,17,1,0.999999,,,,,,
00930.jpg,38,38,1,1,,,,,,
00931.jpg,5,5,1,0.639792,,,,,,
00932.jpg,5,5,1,0.999995,,,,,,
00933.jpg,38,38,1,1,,,,,,
00934.jpg,1,1,1,0.526406,,,,,,
00935.jpg,11,11,1,0.999579,,,,,,
00936.jpg,31,31,1,0.999526,,,,,,
00937.jpg,2,2,1,0.998683,,,,,,
00938.jpg,42,42,1,0.996397,,,,,,
00939.jpg,12,12,1,0.999974,,,,,,
00940.jpg,35,35,1,0.978339,,,,,,
00941.jpg,29,29,1,0.997675,,,,,,
00942.jpg,38,38,1,1,,,,,,
00943.jpg,0,4,0,0.47358,,,,,,
00944.jpg,38,38,1,1,,,,,,
00945.jpg,10,10,1,0.999604,,,,,,
00946.jpg,13,13,1,1,,,,,,
00947.jpg,1,1,1,0.998555,,,,,,
00948.jpg,34,34,1,1,,,,,,
00949.jpg,22,22,1,1,,,,,,
00950.jpg,12,12,1,0.998472,,,,,,
00951.jpg,31,31,1,0.992863,,,,,,
00952.jpg,15,15,1,0.999986,,,,,,
00953.jpg,13,13,1,1,,,,,,
00954.jpg,31,31,1,0.878165,,,,,,
00955.jpg,1,1,1,0.954298,,,,,,
00956.jpg,42,42,1,0.999994,,,,,,
00957.jpg,36,38,0,0.599458,,,,,,
00958.jpg,7,7,1,0.919566,,,,,,
00959.jpg,20,19,0,0.48078,,,,,,
00960.jpg,27,24,0,0.276136,,,,,,
00961.jpg,15,15,1,0.993703,,,,,,
00962.jpg,12,12,1,1,,,,,,
00963.jpg,14,14,1,0.999997,,,,,,
00964.jpg,10,10,1,0.997864,,,,,,
00965.jpg,5,5,1,0.997836,,,,,,
00966.jpg,32,32,1,0.998051,,,,,,
00967.jpg,3,3,1,0.999386,,,,,,
00968.jpg,7,7,1,0.930984,,,,,,
00969.jpg,13,13,1,1,,,,,,
00970.jpg,12,12,1,0.999932,,,,,,
00971.jpg,7,7,1,0.998328,,,,,,
00972.jpg,13,13,1,1,,,,,,
00973.jpg,4,4,1,0.999895,,,,,,
00974.jpg,10,10,1,0.999886,,,,,,
00975.jpg,8,8,1,0.661985,,,,,,
00976.jpg,23,23,1,0.999611,,,,,,
00977.jpg,10,10,1,0.999993,,,,,,
00978.jpg,39,39,1,0.999989,,,,,,
00979.jpg,2,2,1,0.991525,,,,,,
00980.jpg,13,13,1,0.99974,,,,,,
00981.jpg,7,7,1,0.99938,,,,,,
00982.jpg,1,0,0,0.340187,,,,,,
00983.jpg,5,5,1,0.999983,,,,,,
00984.jpg,31,31,1,0.815371,,,,,,
00985.jpg,10,10,1,0.999998,,,,,,
00986.jpg,5,5,1,0.925874,,,,,,
00987.jpg,31,31,1,0.998786,,,,,,
00988.jpg,7,1,0,0.530073,,,,,,
00989.jpg,39,39,1,0.999786,,,,,,
00990.jpg,0,0,1,0.567114,,,,,,
00991.jpg,23,23,1,0.999992,,,,,,
00992.jpg,7,8,0,0.603466,,,,,,
00993.jpg,38,38,1,1,,,,,,
00994.jpg,35,35,1,1,,,,,,
00995.jpg,38,4,0,0.891103,,,,,,
00996.jpg,25,25,1,0.967364,,,,,,
00997.jpg,38,38,1,1,,,,,,
00998.jpg,9,9,1,1,,,,,,
00999.jpg,16,16,1,0.999995,,,,,,
01000.jpg,17,17,1,1,,,,,,
01001.jpg,1,1,1,0.978741,,,,,,
01002.jpg,12,12,1,0.999988,,,,,,
01003.jpg,12,12,1,1,,,,,,
01004.jpg,10,10,1,0.90231,,,,,,
01005.jpg,5,5,1,0.836114,,,,,,
01006.jpg,38,38,1,0.999528,,,,,,
01007.jpg,3,3,1,0.998091,,,,,,
01008.jpg,12,12,1,0.983278,,,,,,
01009.jpg,12,12,1,1,,,,,,
01010.jpg,8,8,1,0.999184,,,,,,
01011.jpg,10,5,0,0.624711,,,,,,
01012.jpg,2,2,1,0.999975,,,,,,
01013.jpg,10,10,1,0.998954,,,,,,
01014.jpg,12,12,1,0.999994,,,,,,
01015.jpg,35,35,1,0.999915,,,,,,
01016.jpg,15,15,1,0.999356,,,,,,
01017.jpg,4,4,1,0.999999,,,,,,
01018.jpg,35,35,1,1,,,,,,
01019.jpg,5,5,1,0.373569,,,,,,
01020.jpg,14,14,1,0.999999,,,,,,
01021.jpg,1,1,1,0.981614,,,,,,
01022.jpg,11,11,1,0.788963,,,,,,
01023.jpg,35,35,1,1,,,,,,
01024.jpg,38,38,1,0.999908,,,,,,
01025.jpg,30,30,1,0.930082,,,,,,
01026.jpg,11,11,1,0.992782,,,,,,
01027.jpg,4,4,1,0.985407,,,,,,
01028.jpg,12,12,1,0.99997,,,,,,
01029.jpg,1,1,1,1,,,,,,
01030.jpg,18,18,1,0.532934,,,,,,
01031.jpg,8,8,1,0.998381,,,,,,
01032.jpg,11,11,1,1,,,,,,
01033.jpg,41,41,1,0.999971,,,,,,
01034.jpg,10,5,0,0.413705,,,,,,
01035.jpg,2,2,1,0.995886,,,,,,
01036.jpg,8,8,1,0.973339,,,,,,
01037.jpg,2,2,1,0.999906,,,,,,
01038.jpg,35,35,1,1,,,,,,
01039.jpg,13,13,1,0.999875,,,,,,
01040.jpg,38,38,1,0.995637,,,,,,
01041.jpg,9,9,1,0.999999,,,,,,
01042.jpg,12,12,1,0.995345,,,,,,
01043.jpg,7,7,1,0.974583,,,,,,
01044.jpg,12,12,1,0.99984,,,,,,
01045.jpg,31,31,1,0.897019,,,,,,
01046.jpg,2,2,1,0.979465,,,,,,
01047.jpg,11,11,1,1,,,,,,
01048.jpg,17,17,1,0.999957,,,,,,
01049.jpg,35,35,1,1,,,,,,
01050.jpg,4,4,1,0.998093,,,,,,
01051.jpg,18,18,1,0.994353,,,,,,
01052.jpg,4,4,1,0.999999,,,,,,
01053.jpg,34,34,1,1,,,,,,
01054.jpg,40,40,1,0.973951,,,,,,
01055.jpg,11,11,1,0.999986,,,,,,
01056.jpg,11,11,1,1,,,,,,
01057.jpg,33,33,1,0.999977,,,,,,
01058.jpg,15,15,1,0.999948,,,,,,
01059.jpg,13,13,1,0.999992,,,,,,
01060.jpg,5,5,1,0.976868,,,,,,
01061.jpg,12,12,1,0.999957,,,,,,
01062.jpg,13,13,1,1,,,,,,
01063.jpg,13,13,1,1,,,,,,
01064.jpg,12,12,1,1,,,,,,
01065.jpg,7,7,1,0.408909,,,,,,
01066.jpg,31,31,1,0.994538,,,,,,
01067.jpg,32,32,1,0.9927,,,,,,
01068.jpg,4,4,1,0.999947,,,,,,
01069.jpg,41,9,0,0.910322,,,,,,
01070.jpg,8,8,1,0.999941,,,,,,
01071.jpg,2,2,1,0.999567,,,,,,
01072.jpg,8,8,1,0.999993,,,,,,
01073.jpg,39,39,1,0.996388,,,,,,
01074.jpg,14,14,1,1,,,,,,
01075.jpg,42,42,1,0.517461,,,,,,
01076.jpg,4,4,1,0.999999,,,,,,
01077.jpg,7,7,1,0.945358,,,,,,
01078.jpg,11,11,1,0.81711,,,,,,
01079.jpg,21,21,1,0.98851,,,,,,
01080.jpg,2,2,1,0.857341,,,,,,
01081.jpg,2,2,1,0.999993,,,,,,
01082.jpg,13,13,1,1,,,,,,
01083.jpg,10,10,1,0.999848,,,,,,
01084.jpg,2,2,1,0.99946,,,,,,
01085.jpg,8,8,1,0.999117,,,,,,
01086.jpg,18,20,0,0.300068,,,,,,
01087.jpg,4,4,1,0.992257,,,,,,
01088.jpg,5,5,1,0.932485,,,,,,
01089.jpg,4,4,1,0.999581,,,,,,
01090.jpg,16,16,1,1,,,,,,
01091.jpg,33,33,1,0.999976,,,,,,
01092.jpg,1,1,1,0.991156,,,,,,
01093.jpg,18,18,1,0.991912,,,,,,
01094.jpg,31,31,1,0.999764,,,,,,
01095.jpg,37,37,1,0.999917,,,,,,
01096.jpg,30,30,1,0.885558,,,,,,
01097.jpg,9,9,1,0.938676,,,,,,
01098.jpg,18,18,1,0.630217,,,,,,
01099.jpg,5,5,1,0.829424,,,,,,
01100.jpg,35,9,0,0.311051,,,,,,
01101.jpg,20,26,0,0.51744,,,,,,
01102.jpg,2,2,1,0.998219,,,,,,
01103.jpg,20,20,1,0.984323,,,,,,
01104.jpg,23,26,0,0.472565,,,,,,
01105.jpg,5,5,1,0.877017,,,,,,
01106.jpg,8,8,1,0.936191,,,,,,
01107.jpg,9,9,1,0.992987,,,,,,
01108.jpg,38,38,1,1,,,,,,
01109.jpg,12,12,1,0.999992,,,,,,
01110.jpg,35,35,1,0.998475,,,,,,
01111.jpg,5,5,1,0.999541,,,,,,
01112.jpg,11,11,1,0.903366,,,,,,
01113.jpg,10,10,1,1,,,,,,
01114.jpg,12,12,1,1,,,,,,
01115.jpg,33,33,1,1,,,,,,
01116.jpg,8,8,1,1,,,,,,
01117.jpg,38,38,1,1,,,,,,
01118.jpg,3,3,1,0.937287,,,,,,
01119.jpg,32,32,1,0.998875,,,,,,
01120.jpg,31,31,1,0.979594,,,,,,
01121.jpg,41,41,1,0.900256,,,,,,
01122.jpg,35,35,1,0.588346,,,,,,
01123.jpg,40,40,1,1,,,,,,
01124.jpg,13,13,1,1,,,,,,
01125.jpg,7,7,1,0.831076,,,,,,
01126.jpg,12,12,1,0.999539,,,,,,
01127.jpg,8,8,1,0.998486,,,,,,
01128.jpg,13,13,1,0.999998,,,,,,
01129.jpg,1,1,1,1,,,,,,
01130.jpg,13,13,1,1,,,,,,
01131.jpg,8,8,1,0.847237,,,,,,
01132.jpg,40,40,1,0.999425,,,,,,
01133.jpg,4,4,1,0.999973,,,,,,
01134.jpg,4,4,1,0.768887,,,,,,
01135.jpg,5,5,1,0.999337,,,,,,
01136.jpg,17,17,1,0.962305,,,,,,
01137.jpg,18,18,1,0.633386,,,,,,
01138.jpg,12,12,1,1,,,,,,
01139.jpg,35,35,1,1,,,,,,
01140.jpg,8,8,1,0.933126,,,,,,
01141.jpg,33,33,1,0.999953,,,,,,
01142.jpg,3,3,1,0.99981,,,,,,
01143.jpg,15,15,1,0.99945,,,,,,
01144.jpg,12,12,1,0.999973,,,,,,
01145.jpg,14,14,1,0.999995,,,,,,
01146.jpg,9,9,1,0.999996,,,,,,
01147.jpg,4,4,1,0.984456,,,,,,
01148.jpg,5,5,1,0.981341,,,,,,
01149.jpg,31,31,1,0.999998,,,,,,
01150.jpg,32,32,1,0.949589,,,,,,
01151.jpg,3,3,1,0.957169,,,,,,
01152.jpg,25,25,1,1,,,,,,
01153.jpg,1,1,1,0.960442,,,,,,
01154.jpg,10,10,1,0.986124,,,,,,
01155.jpg,33,33,1,0.999992,,,,,,
01156.jpg,4,4,1,0.999998,,,,,,
01157.jpg,35,35,1,0.998808,,,,,,
01158.jpg,9,9,1,0.999951,,,,,,
01159.jpg,1,1,1,0.98746,,,,,,
01160.jpg,32,32,1,0.95617,,,,,,
01161.jpg,4,4,1,0.999732,,,,,,
01162.jpg,13,13,1,0.999919,,,,,,
01163.jpg,17,17,1,0.999805,,,,,,
01164.jpg,4,4,1,0.999919,,,,,,
01165.jpg,6,6,1,0.953399,,,,,,
01166.jpg,26,26,1,0.999991,,,,,,
01167.jpg,38,38,1,1,,,,,,
01168.jpg,2,2,1,0.98968,,,,,,
01169.jpg,20,20,1,0.99887,,,,,,
01170.jpg,11,11,1,0.9987,,,,,,
01171.jpg,41,41,1,0.982511,,,,,,
01172.jpg,38,38,1,0.999997,,,,,,
01173.jpg,34,34,1,1,,,,,,
01174.jpg,38,38,1,1,,,,,,
01175.jpg,39,39,1,0.999943,,,,,,
01176.jpg,1,1,1,0.999999,,,,,,
01177.jpg,18,18,1,0.653016,,,,,,
01178.jpg,5,5,1,0.994718,,,,,,
01179.jpg,9,9,1,0.999997,,,,,,
01180.jpg,26,26,1,0.970467,,,,,,
01181.jpg,17,17,1,1,,,,,,
01182.jpg,31,31,1,0.999888,,,,,,
01183.jpg,24,24,1,0.613015,,,,,,
01184.jpg,37,37,1,0.995739,,,,,,
01185.jpg,12,12,1,1,,,,,,
01186.jpg,22,22,1,0.965996,,,,,,
01187.jpg,5,5,1,0.975503,,,,,,
01188.jpg,8,8,1,0.999994,,,,,,
